"Android_ID","Messung_Start","zeit","X","Y","Z"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249186","-0.4213795065879822","9.289502143859863","0.7374141216278076"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249385","0.507570743560791","9.222464561462402","0.3926490843296051"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249585","1.5322890281677246","8.96389102935791","-5.142745018005371"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249785","1.50355863571167","14.690821647644043","-2.920926094055176"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375249985","-0.7852981686592102","10.869675636291504","1.2737152576446533"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250185","-4.730942726135254","7.613561630249023","-3.6104562282562256"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250385","-3.9839515686035156","16.184803009033203","-1.158793568611145"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250585","-6.1770405769348145","12.54561710357666","-0.20111294090747833"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250785","-1.2545616626739502","4.874594688415527","0.3256114423274994"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375250985","1.3024457693099976","13.761871337890625","2.9879636764526367"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251186","-6.387730121612549","6.7708024978637695","2.279279947280884"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251385","-0.6224924325942993","9.452308654785156","-0.181959331035614"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251585","1.7142484188079834","9.299078941345215","-1.8579005002975464"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251787","-2.691082715988159","10.754754066467285","0.26815059781074524"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375251985","2.0015525817871094","20.65717315673828","-1.9536685943603516"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252185","2.0207061767578125","24.296358108520508","-2.298433542251587"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252393","-0.4884171485900879","7.824251174926758","1.4939818382263184"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252585","1.1971008777618408","16.002843856811523","2.7006595134735107"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252785","1.599326729774475","9.308655738830566","-1.8100165128707886"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375252985","0.3734954595565796","2.4612393379211426","-0.24899697303771973"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253185","1.1779472827911377","8.676587104797363","-1.436521053314209"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253387","6.761225700378418","1.235408067703247","2.853888511657715"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253585","-6.301538944244385","16.548721313476562","-0.181959331035614"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253785","-4.031835556030273","14.346056938171387","0.1628057211637497"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375253985","-2.38462495803833","7.862558364868164","0.4884171485900879"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254185","-4.999093055725098","11.932701110839844","-2.8443117141723633"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254385","1.3311761617660522","8.178592681884766","-1.3215993642807007"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254585","1.647210717201233","9.500192642211914","-2.7676970958709717"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254786","0.7757213711738586","11.530475616455078","-1.292868971824646"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375254985","-3.0837318897247314","11.137825965881348","-2.2601263523101807"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255185","1.6855180263519287","7.4316020011901855","-0.49799394607543945"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255386","-0.28730419278144836","10.946290016174316","1.6184803247451782"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255595","3.045424461364746","7.967903137207031","-0.6320692300796509"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255785","-0.7852981686592102","9.002198219299316","-1.5705963373184204"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375255985","1.4077905416488647","11.252747535705566","-0.07661445438861847"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256185","-0.6224924325942993","10.620678901672363","-0.28730419278144836"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256399","0.8044517636299133","9.241618156433105","-1.4269442558288574"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256587","0.4596867263317108","11.463438034057617","0.6416460275650024"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256785","1.9919757843017578","6.224924564361572","0.22026655077934265"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375256985","4.347870349884033","13.962984085083008","-1.5418659448623657"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257185","-1.3120225667953491","-0.23942017555236816","0.6799532771110535"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257385","0","10.496180534362793","-0.8331822156906128"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257585","1.5322890281677246","9.155426979064941","-0.35434186458587646"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257786","4.501099109649658","8.992621421813965","-0.689530074596405"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375257985","1.5897499322891235","7.0772600173950195","-0.6512228846549988"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375258194","2.403778553009033","15.073893547058105","0.6224924325942993"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375258385","4.491522312164307","16.127342224121094","-1.742978811264038"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375258585","1.9536685943603516","8.791508674621582","-0.363918662071228"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375258785","-0.7086837291717529","8.47547435760498","0.40222588181495667"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375258985","-0.7565677165985107","6.675034523010254","-1.5322890281677246"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375259190","-1.139639973640442","17.094600677490234","-2.5665841102600098"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375259399","0.40222588181495667","11.022904396057129","-0.7852981686592102"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375259585","-0.6799532771110535","8.983044624328613","0.5171475410461426"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375259785","0.4884171485900879","7.805097579956055","0.7948749661445618"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375259985","-2.8155810832977295","7.8529815673828125","0.24899697303771973"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375260185","-4.108449935913086","14.173673629760742","0.5650315880775452"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375260385","-2.853888511657715","13.905523300170898","-1.3024457693099976"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375260585","-1.5514427423477173","4.683058738708496","-0.22026655077934265"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375260785","-2.7102363109588623","6.406883716583252","-2.9688100814819336"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375260985","-5.822698593139648","19.306842803955078","-1.7525556087493896"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375261185","-3.1220390796661377","12.861651420593262","-3.620033025741577"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375261387","2.451662540435791","8.216899871826172","-0.40222588181495667"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375261585","1.6184803247451782","8.78193187713623","-0.5746083855628967"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375261788","3.466804027557373","8.418013572692871","-2.1739351749420166"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262003","3.7158010005950928","12.200851440429688","-4.003105163574219"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262204","-4.3191399574279785","10.362105369567871","-0.6129156351089478"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262404","1.4844050407409668","11.204863548278809","-1.8962076902389526"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262603","-0.019153613597154617","14.30774974822998","-1.8195933103561401"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262785","-2.0685901641845703","11.051634788513184","-2.7006595134735107"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375262985","-1.2737152576446533","-2.5665841102600098","-0.07661445438861847"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375263185","-9.14585018157959","17.535133361816406","-3.227383852005005"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375263392","0.047884032130241394","11.750741958618164","-1.4460978507995605"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375263585","0.2106897532939911","9.806650161743164","-1.1300631761550903"
"5ac31a71a84d484d","2018-06-07 14:40:49","1528375263799","0.1628057211637497","8.925583839416504","-1.139639973640442"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375531090","1.7046716213226318","9.481039047241211","1.436521053314209"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375531289","0.5363011956214905","9.96945571899414","1.292868971824646"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375531490","0.3256114423274994","8.14028549194336","1.1204863786697388"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375531690","0.8427590131759644","8.370129585266113","-4.807557106018066"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375531890","-0.49799394607543945","11.903970718383789","-1.9249382019042969"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375532090","-0.5841852426528931","17.697938919067383","-0.7374141216278076"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375532290","-7.412448406219482","8.073247909545898","-1.867477297782898"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375532492","-2.738966703414917","10.54406452178955","-2.2218191623687744"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375532690","-2.4420857429504395","15.121777534484863","-1.2449848651885986"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375532890","-1.2545616626739502","6.387730121612549","-1.0342950820922852"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375533090","-1.9536685943603516","3.1220390796661377","-0.9959878921508789"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375533290","-6.071695327758789","8.197746276855469","2.403778553009033"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375533490","-1.7621324062347412","10.60152530670166","-0.09576806426048279"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375533691","0.871489405632019","9.346963882446289","0.28730419278144836"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375533890","0.4213795065879822","12.258312225341797","-2.806004285812378"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375534090","0.6416460275650024","14.633360862731934","-1.2066776752471924"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375534291","0.49799394607543945","15.16008472442627","-1.1109095811843872"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375534490","-0.7182605266571045","13.905523300170898","0.689530074596405"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375534690","-0.2298433631658554","11.042057991027832","-0.2968810200691223"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375534890","2.212242364883423","14.709975242614746","0.3256114423274994"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375535090","0.9672574996948242","0.6607996821403503","-0.4118026793003082"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375535290","-2.3942017555236816","8.322244644165039","0.2585737705230713"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375535490","-4.424484729766846","19.230228424072266","-3.361459255218506"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375535690","-7.364564418792725","13.148955345153809","-1.7812861204147339"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375535890","-1.3311761617660522","7.134721279144287","-1.742978811264038"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375536090","-0.1149216815829277","5.889736175537109","2.499546527862549"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375536290","-0.9289502501487732","4.395754337310791","2.604891538619995"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375536490","-2.346317768096924","10.371682167053223","-1.1204863786697388"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375536690","1.8770540952682495","10.869675636291504","-1.455674648284912"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375536890","-0.7469909191131592","5.612008571624756","0.8140285611152649"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375537090","-0.181959331035614","7.33583402633667","2.5474305152893066"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375537291","1.5897499322891235","13.196839332580566","-2.911349296569824"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375537490","5.07570743560791","11.281478881835938","-0.6703764796257019"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375537690","1.3886369466781616","6.368576526641846","0.7661445140838623"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375537891","0.23942017555236816","8.848969459533691","0.9289502501487732"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375538090","1.359906554222107","7.067683219909668","-1.0630255937576294"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375538290","3.9647979736328125","6.627150535583496","-1.0438719987869263"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375538490","-1.359906554222107","11.329362869262695","0.019153613597154617"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375538690","0.5267243981361389","9.96945571899414","-1.2545616626739502"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375538897","0.22026655077934265","7.038952827453613","-0.689530074596405"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375539090","-0.3447650372982025","8.973467826843262","-0.05746084079146385"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375539290","1.9057846069335938","7.105990409851074","-2.5282769203186035"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375539489","0.047884032130241394","5.2480902671813965","-2.4420857429504395"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375539690","4.079719543457031","11.099518775939941","-1.867477297782898"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375539890","4.481945514678955","13.55118179321289","-1.1109095811843872"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375540090","3.246537446975708","10.917559623718262","-2.6623523235321045"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375540290","2.671929121017456","9.825803756713867","-1.9249382019042969"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375540491","1.6759412288665771","0.9193734526634216","-1.015141487121582"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375540690","-0.1149216815829277","5.430049419403076","-0.9481038451194763"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375540890","4.271255970001221","10.333374977111816","-1.867477297782898"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375541090","-2.298433542251587","12.650961875915527","2.2888567447662354"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375541290","-2.691082715988159","6.703764915466309","0.181959331035614"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375541490","-0.7374141216278076","4.491522312164307","-1.4077905416488647"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375541691","-0.6416460275650024","8.226476669311523","1.292868971824646"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375541890","1.0438719987869263","9.797073364257812","0.4692635238170624"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375542102","-2.738966703414917","11.099518775939941","-0.6129156351089478"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375542290","-0.9576807022094727","6.3973069190979","0.38307225704193115"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375542490","-6.023811340332031","11.128249168395996","-0.6703764796257019"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375542690","1.5610195398330688","12.114660263061523","2.145204782485962"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375542890","-0.3926490843296051","5.228936672210693","-0.7661445140838623"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375543094","-0.20111294090747833","11.91354751586914","-0.43095630407333374"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375543290","-1.3120225667953491","12.172121047973633","0.028730420395731926"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375543491","1.4460978507995605","13.962984085083008","1.3982137441635132"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375543690","4.788403511047363","15.811307907104492","0.26815059781074524"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375543901","4.663905143737793","10.802638053894043","-2.346317768096924"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375544090","4.95120906829834","10.84094524383545","-0.8044517636299133"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375544290","-0.5554547905921936","3.5721490383148193","-1.5322890281677246"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375544492","-0.13407529890537262","3.2082302570343018","-2.6623523235321045"
"5ac31a71a84d484d","2018-06-07 14:45:31","1528375544692","-2.31758713722229","12.277466773986816","-1.3215993642807007"
